k141_11719,1859,1
k141_13516,8194,2
k141_13521,1034,1
k141_11720,6945,2
k141_2003,35210,20
k141_2004,1143,0
k141_3767,64980,34
k141_3769,4696,0
k141_3770,2703,0
k141_9042,57855,41
k141_3772,1205,1
k141_3773,4401,2
k141_3774,1403,1
k141_219,20114,16
k141_6347,42532,27
k141_6349,1143,0
k141_6350,5248,3
k141_1050,114823,78
k141_6351,1113,1
k141_6352,1803,1
k141_4711,34589,17
k141_222,20864,12
k141_7277,34629,20
k141_4719,6577,4
k141_4720,1065,1
k141_7280,1075,2
k141_3776,4975,1
k141_5543,200433,154
k141_5545,4305,2
k141_5547,2272,1
k141_2005,46258,20
k141_5553,6558,1
k141_7284,2698,2
k141_2006,1955,0
k141_4721,3942,3
k141_4723,1750,1
k141_4724,1000,0
k141_10803,87964,55
k141_3778,19092,16
k141_1051,27909,17
k141_4727,6643,4
k141_3781,1560,1
k141_9927,74026,35
k141_4734,2250,2
k141_1053,7799,5
k141_4735,1293,0
k141_1056,1000,0
k141_1057,1061,0
k141_1059,1707,1
k141_2009,1699,1
k141_1063,1801,0
k141_10809,1416,1
k141_5555,10920,6
k141_5557,1676,0
k141_5560,1299,0
k141_10812,15549,14
k141_5570,1579,1
k141_10814,1494,1
k141_5572,1600,1
k141_10815,1983,1
k141_9929,20779,11
k141_10816,4301,2
k141_9930,1561,1
k141_7291,36453,18
k141_3784,15028,9
k141_1064,3352,4
k141_13522,66125,60
k141_2010,17040,7
k141_4736,14866,20
k141_13524,1127,0
k141_13525,2013,1
k141_13526,1027,0
k141_4737,7008,3
k141_1068,9945,9
k141_13527,5066,3
k141_3788,12035,9
k141_11723,74652,44
k141_13528,2610,0
k141_11725,1110,0
k141_13529,1007,0
k141_4738,5991,1
k141_13530,1435,0
k141_11730,1658,1
k141_4741,1422,0
k141_13534,1330,2
k141_4743,1068,1
k141_13535,1398,0
k141_229,56888,28
k141_11740,1492,0
k141_1070,13548,10
k141_7297,2044,1
k141_7299,2157,1
k141_7300,1093,0
k141_7307,1055,0
k141_5574,23715,16
k141_5576,1774,0
k141_4746,9705,4
k141_8239,210084,111
k141_1074,1136,2
k141_8243,1193,1
k141_3790,16196,6
k141_1080,6000,1
k141_3791,1070,0
k141_6353,76830,40
k141_5577,1111,0
k141_4749,1135,0
k141_5580,2432,0
k141_4751,2249,1
k141_5582,1204,0
k141_11741,18565,8
k141_4753,3316,3
k141_11742,2151,1
k141_6359,12944,9
k141_6363,1231,1
k141_2836,223105,105
k141_9045,93408,68
k141_9933,37734,20
k141_2837,6985,2
k141_2838,2432,0
k141_2840,2893,2
k141_12639,138161,69
k141_3792,26360,21
k141_230,36519,23
k141_3797,1480,0
k141_3798,1103,0
k141_4756,31310,19
k141_3807,5413,2
k141_11744,25575,15
k141_13536,52860,30
k141_13538,2580,2
k141_13539,1074,0
k141_12641,10082,7
k141_5585,33966,24
k141_9047,30663,19
k141_9048,2256,1
k141_9050,1190,1
k141_9936,32814,15
k141_5592,6716,3
k141_12643,10446,3
k141_9937,2066,2
k141_9051,4104,1
k141_9939,1490,0
k141_5599,1667,1
k141_5601,2686,4
k141_9053,5427,3
k141_9054,1052,0
k141_2011,80326,64
k141_11745,11062,5
k141_231,24019,12
k141_13543,6238,3
k141_235,1958,2
k141_4757,22648,12
k141_1081,53665,29
k141_236,7052,1
k141_241,4709,1
k141_11746,25175,3
k141_6364,56794,44
k141_9059,7226,3
k141_9060,1280,0
k141_9062,1247,2
k141_9063,2882,1
k141_3808,36875,27
k141_9067,8782,3
k141_10817,113393,91
k141_6365,14878,7
k141_4760,34651,14
k141_6366,3481,1
k141_6370,1096,1
k141_244,27844,21
k141_246,1759,0
k141_6373,1376,1
k141_248,1745,2
k141_6375,1783,0
k141_4761,7650,3
k141_7310,106905,65
k141_4763,1323,0
k141_1083,42840,22
k141_4766,1154,1
k141_2841,74525,39
k141_2844,4113,1
k141_8245,96444,58
k141_2845,1504,0
k141_10818,10341,6
k141_2846,1007,0
k141_9941,48480,30
k141_10820,1117,0
k141_9942,1621,1
k141_9943,1074,0
k141_9945,1025,0
k141_3809,32549,17
k141_9947,1076,1
k141_3811,1099,0
k141_3813,1568,1
k141_3814,1203,0
k141_10821,9875,2
k141_3815,1862,1
k141_1085,10046,5
k141_5603,48198,34
k141_2847,4875,1
k141_7311,10614,7
k141_11747,39598,21
k141_4771,6528,4
k141_7312,2595,3
k141_11751,1099,1
k141_4775,4012,3
k141_5604,10984,4
k141_7313,6987,2
k141_2013,71811,50
k141_5606,9522,5
k141_7315,11005,4
k141_9069,38412,16
k141_4779,1052,0
k141_10822,14851,9
k141_4783,2516,1
k141_5608,1274,1
k141_9072,9565,7
k141_4785,6704,4
k141_4787,11320,10
k141_11752,24852,20
k141_1088,30060,19
k141_7318,11591,8
k141_13544,94071,52
k141_7320,1975,1
k141_13546,1430,0
k141_7321,5698,3
k141_1089,10966,10
k141_13547,6187,4
k141_2848,45868,26
k141_2015,33013,14
k141_2851,1184,0
k141_2017,1437,1
k141_3816,49502,27
k141_5609,35051,25
k141_3818,2186,4
k141_5611,1136,0
k141_5612,1166,0
k141_3819,3258,3
k141_13549,6316,10
k141_2019,2901,1
k141_7322,10147,8
k141_13552,1261,1
k141_13557,1253,1
k141_13558,1351,2
k141_7324,5082,1
k141_2852,11817,4
k141_7325,1769,0
k141_2854,1223,1
k141_13561,4694,1
k141_13565,1545,2
k141_2856,9390,6
k141_7328,14606,3
k141_249,85728,50
k141_3821,11225,6
k141_3823,3072,0
k141_3825,2047,1
k141_4790,40353,23
k141_3831,1492,1
k141_3832,1816,2
k141_4792,3041,1
k141_3833,1164,1
k141_10825,67456,51
k141_10827,1755,1
k141_9948,90443,54
k141_9949,4019,2
k141_2020,30976,14
k141_250,7794,5
k141_2021,1634,0
k141_2859,12897,3
k141_2022,1261,1
k141_13567,20188,12
k141_254,2729,2
k141_12644,152523,129
k141_2867,1346,1
k141_13571,2542,2
k141_12646,2279,0
k141_2870,3219,3
k141_2871,1422,0
k141_13572,16257,6
k141_9073,73317,33
k141_9075,3958,4
k141_9077,1845,2
k141_3835,22168,15
k141_9080,2506,2
k141_9081,1146,2
k141_3837,1273,1
k141_9083,3109,2
k141_9084,1198,2
k141_5613,56381,31
k141_3838,9003,7
k141_3842,1023,0
k141_3844,1260,0
k141_13574,1128,0
k141_13576,4488,2
k141_13578,1115,0
k141_7329,47130,19
k141_7330,1240,0
k141_260,34968,19
k141_1091,80448,49
k141_7331,9198,4
k141_10829,49009,30
k141_3849,6686,5
k141_5616,15806,10
k141_261,1143,0
k141_5617,1327,0
k141_9086,20296,19
k141_5618,1317,0
k141_3850,3502,2
k141_6377,144473,108
k141_9088,10906,5
k141_9090,1803,1
k141_2024,53379,39
k141_10830,8093,0
k141_262,21932,14
k141_2026,15079,15
k141_9951,58844,25
k141_9093,5312,3
k141_9952,1294,0
k141_9953,1262,0
k141_9098,3521,0
k141_5619,26204,21
k141_8247,173601,81
k141_9099,8351,8
k141_6381,28532,19
k141_8250,1031,0
k141_8251,8840,3
k141_2029,8422,5
k141_13579,62930,37
k141_1095,43653,29
k141_2872,78542,53
k141_9105,10816,5
k141_265,35366,19
k141_2030,21305,12
k141_10832,32078,21
k141_8253,3411,2
k141_10834,1917,0
k141_9113,7787,5
k141_10835,9637,6
k141_9114,5112,1
k141_10836,3929,4
k141_9116,1101,0
k141_10840,1102,0
k141_9119,1153,2
k141_10841,1364,2
k141_9124,2884,2
k141_2031,7279,5
k141_1096,22292,14
k141_2032,1695,2
k141_268,10995,9
k141_270,1033,0
k141_13583,19789,14
k141_13587,4534,0
k141_13592,3826,4
k141_271,14681,15
k141_13594,1541,1
k141_272,1495,0
k141_273,2106,4
k141_274,1980,0
k141_13596,5757,3
k141_5623,49402,28
k141_5624,6088,7
k141_5625,6232,1
k141_9126,24797,11
k141_9129,1238,0
k141_5628,5120,4
k141_5633,1035,0
k141_10842,34200,9
k141_7333,96240,71
k141_1097,43470,26
k141_13599,22372,17
k141_12647,154206,121
k141_13603,1648,0
k141_9130,12628,12
k141_9131,11673,5
k141_9133,1095,0
k141_9134,1141,1
k141_9954,103028,73
k141_9955,1046,0
k141_9137,2905,2
k141_9139,1865,1
k141_276,33147,14
k141_13606,4752,6
k141_7334,22815,12
k141_7335,1002,0
k141_1099,17135,9
k141_1100,1067,0
k141_13607,10211,5
k141_1108,4687,3
k141_1109,4721,6
k141_284,19667,11
k141_5637,38122,24
k141_5638,1354,0
k141_4794,196086,155
k141_6384,112092,61
k141_6385,1224,0
k141_3852,149514,99
k141_3854,2121,2
k141_9957,26268,17
k141_9958,1366,1
k141_3858,1599,1
k141_3859,1121,0
k141_9960,1109,1
k141_7336,27034,16
k141_7340,1200,1
k141_4799,1247,0
k141_13612,28844,9
k141_7341,11325,8
k141_11753,268218,163
k141_2873,124579,85
k141_11755,1016,1
k141_2875,1681,1
k141_11759,1388,0
k141_285,28609,19
k141_8255,112792,81
k141_3862,8130,8
k141_8259,4167,4
k141_3863,1939,0
k141_9961,9856,3
k141_5640,31457,10
k141_9963,1598,1
k141_5642,2064,2
k141_5643,1134,0
k141_3864,11276,4
k141_3866,1004,0
k141_9141,50661,34
k141_9142,2283,0
k141_8261,15732,9
k141_8262,2606,0
k141_2876,1493,0
k141_11761,1224,1
k141_2877,1259,3
k141_7342,13711,10
k141_287,3354,4
k141_11762,2501,0
k141_289,1481,1
k141_294,1520,0
k141_7346,9583,4
k141_7347,1529,0
k141_297,10329,5
k141_13613,35564,19
k141_13614,1331,0
k141_8264,1315,1
k141_9145,1452,0
k141_3875,1085,1
k141_9146,1027,0
k141_4800,40465,31
k141_9147,1271,0
k141_9149,1222,1
k141_8270,2569,4
k141_8271,1056,2
k141_8272,3838,1
k141_5647,24989,16
k141_9158,17269,9
k141_9968,28274,14
k141_9970,1032,1
k141_7349,19437,11
k141_7350,5552,2
k141_7351,1155,0
k141_7353,1276,0
k141_5650,10379,4
k141_9972,15168,11
k141_7354,2780,1
k141_299,33828,24
k141_5652,9847,9
k141_4802,24647,11
k141_3877,25690,17
k141_3879,11361,4
k141_3880,5149,6
k141_4804,21489,12
k141_4805,1320,0
k141_6386,93382,57
k141_11763,54868,37
k141_7357,14916,10
k141_300,8889,3
k141_301,1013,0
k141_11766,1221,1
k141_6388,1625,1
k141_6390,1809,1
k141_6392,1071,0
k141_11767,4854,6
k141_4808,12211,5
k141_6395,1476,2
k141_3882,14132,9
k141_11768,5523,1
k141_11771,1453,1
k141_4809,6491,6
k141_6396,6855,6
k141_11774,1185,0
k141_3888,3612,4
k141_4810,5843,2
k141_6399,4428,3
k141_4815,1974,0
k141_5653,46580,22
k141_1113,117450,66
k141_3894,1852,2
k141_3895,5862,2
k141_9159,48324,26
k141_9161,1503,2
k141_9166,1413,0
k141_13616,112890,84
k141_13617,1011,1
k141_13618,3660,1
k141_5654,2072,3
k141_6400,9322,4
k141_6401,9648,6
k141_6402,2130,2
k141_6404,2010,1
k141_11775,29372,20
k141_11777,5242,1
k141_9167,13408,12
k141_13619,27674,14
k141_1115,31027,17
k141_13622,4701,2
k141_1116,5412,3
k141_1119,1033,1
k141_1123,1333,1
k141_1124,3381,1
k141_1127,1559,3
k141_2879,131917,94
k141_6407,11641,9
k141_1131,2941,5
k141_6408,2185,0
k141_9170,1083,2
k141_11779,4159,5
k141_4816,37657,19
k141_7365,26861,20
k141_13624,17272,8
k141_4817,4914,0
k141_7366,5719,7
k141_11782,15096,11
k141_9973,166361,97
k141_2881,5522,5
k141_2882,1948,1
k141_9171,13714,8
k141_2883,2674,3
k141_2884,1202,1
k141_9173,4635,1
k141_1134,12005,8
k141_9174,1530,0
k141_1136,1193,1
k141_7367,10063,5
k141_9976,20877,17
k141_7368,10470,12
k141_7371,1009,1
k141_1137,12638,13
k141_1138,1368,1
k141_9979,14472,5
k141_6410,18827,7
k141_9176,1512,1
k141_9981,4307,2
k141_2888,4644,2
k141_6414,6995,4
k141_9180,16249,6
k141_9982,15128,6
k141_303,102501,64
k141_6417,2971,7
k141_2889,4728,3
k141_2890,2234,0
k141_9983,11864,2
k141_9984,1102,0
k141_1140,12976,3
k141_7374,3262,2
k141_9985,9490,6
k141_1144,2568,2
k141_7376,4819,2
k141_1150,1942,0
k141_1151,1135,1
k141_1152,5915,8
k141_305,9254,6
k141_6419,9389,6
k141_9181,12062,10
k141_6420,1457,0
k141_306,2718,0
k141_307,2840,2
k141_9986,6728,0
k141_9988,2166,1
k141_9989,1526,1
k141_9990,1178,1
k141_308,10666,4
k141_2892,20928,17
k141_3896,91120,64
k141_5655,103301,67
k141_9992,8327,2
k141_5656,2225,2
k141_9994,1222,2
k141_9995,1345,2
k141_9996,1010,0
k141_5660,1318,1
k141_5661,1267,0
k141_311,7932,3
k141_1159,3654,3
k141_11783,62592,38
k141_11784,2841,0
k141_6424,5288,3
k141_1162,6293,2
k141_1163,1130,1
k141_1164,1421,0
k141_6425,5863,2
k141_6427,1420,0
k141_6428,1116,1
k141_9997,14914,16
k141_10001,2670,2
k141_10002,1013,1
k141_9182,25534,16
k141_312,1471,0
k141_5664,1032,1
k141_11786,4884,3
k141_5668,1609,0
k141_9183,10173,6
k141_5675,2297,1
k141_5676,2007,0
k141_5678,1985,2
k141_5679,1013,2
k141_3898,24889,16
k141_3899,2084,3
k141_314,20798,16
k141_3901,2774,1
k141_316,1497,0
k141_3902,1886,0
k141_317,1512,0
k141_318,1116,0
k141_10009,7842,6
k141_10846,321782,237
k141_10012,10986,6
k141_10847,1410,0
k141_13627,118332,68
k141_319,2352,0
k141_4820,101963,73
k141_11795,29075,16
k141_4821,9873,6
k141_10015,7139,4
k141_8273,316249,183
k141_6429,30769,15
k141_2893,31417,23
k141_2894,1806,2
k141_8274,3391,2
k141_320,24862,16
k141_4824,13845,7
k141_8275,1009,1
k141_321,1451,0
k141_8276,1004,1
k141_5686,37424,20
k141_8278,5196,1
k141_8280,1434,2
k141_13628,16963,8
k141_13629,2862,2
k141_13630,1046,0
k141_13633,1137,0
k141_1168,63305,51
k141_6433,1123,1
k141_8281,18008,16
k141_1170,1559,0
k141_10848,31728,16
k141_6434,1583,1
k141_5687,1452,1
k141_6436,1117,1
k141_5688,1290,2
k141_4825,2756,1
k141_10017,14733,9
k141_4828,3145,2
k141_4834,1703,0
k141_8283,11314,6
k141_4836,1020,1
k141_3903,41884,15
k141_2899,12768,10
k141_1172,1676,2
k141_10024,9832,4
k141_11796,31662,25
k141_8284,29105,22
k141_6444,7906,9
k141_13635,18690,16
k141_5691,34246,12
k141_5692,1199,0
k141_1175,17082,10
k141_1178,1168,1
k141_8287,20857,14
k141_1179,2543,2
k141_8289,18234,7
k141_8290,1374,0
k141_13636,17450,9
k141_13637,1733,0
k141_13639,1427,1
k141_5693,10336,5
k141_7378,93407,74
k141_11799,36312,16
k141_12648,377874,280
k141_12649,1112,0
k141_10027,43056,28
k141_12651,1011,0
k141_5695,6389,8
k141_12652,2444,2
k141_11800,1010,1
k141_11801,1529,0
k141_4837,53833,34
k141_9187,109494,67
k141_322,67790,50
k141_4838,4594,2
k141_4839,1041,0
k141_13642,24488,18
k141_13643,1175,1
k141_2904,56486,29
k141_11802,23295,9
k141_2907,1309,0
k141_8291,61989,41
k141_7382,20416,16
k141_13644,7056,0
k141_7384,8915,8
k141_9192,7616,3
k141_12653,29982,14
k141_9196,1903,0
k141_10030,36328,22
k141_12656,5838,5
k141_10032,1414,0
k141_1185,46452,29
k141_9200,8580,4
k141_1186,5192,3
k141_11803,9945,5
k141_1187,1102,0
k141_4840,22185,19
k141_13645,7887,3
k141_4847,5939,1
k141_327,32671,21
k141_4849,2347,1
k141_330,1953,0
k141_4855,1324,0
k141_1188,19359,16
k141_1189,1191,2
k141_12658,1429,1
k141_12663,1316,0
k141_12664,1338,2
k141_7386,18536,9
k141_10849,93022,61
k141_7387,1948,0
k141_9201,8337,6
k141_9205,1655,0
k141_9207,1471,2
k141_12674,8883,3
k141_9212,1171,1
k141_9214,1213,0
k141_12675,2592,2
k141_12678,1326,1
k141_10034,24332,18
k141_4856,7453,5
k141_4858,1207,1
k141_4859,1294,1
k141_4861,1380,0
k141_1191,8839,3
k141_1192,1064,0
k141_4869,1106,2
k141_4870,1313,1
k141_4872,1046,0
k141_4874,1364,1
k141_1198,3236,0
k141_1201,6717,2
k141_9216,1703,0
k141_9225,1932,1
k141_10038,3446,4
k141_8292,113732,65
k141_7388,27696,15
k141_13646,28383,17
k141_7389,10058,3
k141_7394,1196,1
k141_7395,2995,0
k141_7397,1187,1
k141_7399,1022,0
k141_1202,10716,2
k141_1204,1101,0
k141_11804,57091,35
k141_1205,1425,1
k141_11806,3384,2
k141_11807,1963,0
k141_332,52516,29
k141_336,1471,1
k141_11810,11560,10
k141_13647,11626,12
k141_13648,3148,1
k141_7405,1073,1
k141_7407,1131,2
k141_8293,62358,36
k141_6446,98497,62
k141_9226,23522,15
k141_12679,50538,34
k141_12680,1156,0
k141_12682,1405,1
k141_12683,1136,1
k141_7408,22428,8
k141_9227,14737,5
k141_8296,1605,2
k141_8298,1062,1
k141_13649,16716,9
k141_13650,3207,3
k141_8300,8251,3
k141_13652,3337,0
k141_8301,3660,4
k141_8302,2226,0
k141_7410,5846,2
k141_6447,20061,15
k141_8304,11437,6
k141_8305,4781,4
k141_8306,4616,3
k141_12687,29251,20
k141_12688,1753,0
k141_11811,30542,15
k141_13653,12498,5
k141_340,39295,31
k141_2909,122186,47
k141_341,1489,0
k141_13656,4510,5
k141_343,1908,0
k141_2913,1493,0
k141_13657,1162,1
k141_2914,1542,0
k141_13658,1920,0
k141_13661,1777,1
k141_13663,4948,1
k141_12689,3049,0
k141_10040,84060,44
k141_6448,25569,15
k141_2919,3780,1
k141_8307,7566,2
k141_12694,1889,0
k141_6452,1242,2
k141_6454,2608,0
k141_10041,7414,4
k141_12695,5696,6
k141_2033,554731,312
k141_6457,12887,9
k141_6458,1284,1
k141_2034,2557,4
k141_345,19450,9
k141_13665,21552,9
k141_4876,112811,75
k141_13667,1404,3
k141_13668,2575,1
k141_346,16598,10
k141_13669,1109,3
k141_4877,4753,1
k141_13670,1071,0
k141_13671,1458,0
k141_349,2196,0
k141_13678,1770,0
k141_3904,226294,103
k141_12697,17375,9
k141_2035,7061,2
k141_12702,3990,1
k141_10850,143422,79
k141_10851,1911,1
k141_10852,1013,1
k141_10854,6305,4
k141_10044,36849,19
k141_10048,3812,0
k141_3905,2226,1
k141_13682,1205,0
k141_10859,1183,0
k141_10864,1254,0
k141_10865,10965,4
k141_10867,1492,0
k141_351,24664,8
k141_6462,36397,23
k141_4880,43744,28
k141_1207,154667,80
k141_1210,1216,3
k141_11813,108929,74
k141_12703,30871,12
k141_5696,216795,135
k141_10868,8105,8
k141_11815,1947,0
k141_5697,2827,0
k141_11817,3338,1
k141_11818,1190,0
k141_12704,8047,4
k141_6469,11236,7
k141_6470,1336,0
k141_6473,1747,0
k141_1214,1021,0
k141_2036,43898,33
k141_2920,84983,44
k141_1217,1141,0
k141_1218,1230,1
k141_13684,50922,24
k141_2923,5576,2
k141_2925,1519,0
k141_2926,1078,0
k141_13685,8117,6
k141_10049,47619,36
k141_13686,1041,1
k141_1220,10925,7
k141_1221,1044,0
k141_13687,2617,0
k141_1224,1390,4
k141_10869,29018,21
k141_10051,1008,2
k141_2933,1051,1
k141_4882,42882,32
k141_11821,10887,8
k141_11823,3768,1
k141_4883,16637,9
k141_11824,1262,0
k141_8309,140524,106
k141_6475,25829,13
k141_8311,5980,3
k141_6476,6852,4
k141_10870,17216,12
k141_10053,35292,25
k141_10054,1603,1
k141_8315,17649,7
k141_8318,1126,0
k141_6477,1828,1
k141_4890,1738,0
k141_353,75650,53
k141_354,1028,1
k141_11828,10833,6
k141_4892,7492,10
k141_9228,163696,75
k141_11830,2303,0
k141_4893,3307,0
k141_5698,59589,33
k141_10063,6398,1
k141_9233,1024,0
k141_9234,3754,3
k141_9237,1970,1
k141_9238,1150,2
k141_9239,1107,0
k141_1225,58151,34
k141_8320,44726,26
k141_9242,2697,2
k141_1226,1741,1
k141_8323,1048,1
k141_1227,1156,0
k141_5699,16122,7
k141_10064,16178,15
k141_5700,2535,0
k141_9246,5992,6
k141_8324,6127,6
k141_5702,1763,1
k141_11831,10609,4
k141_9249,1143,0
k141_8326,1430,2
k141_9250,1017,0
k141_4895,22087,15
k141_9251,1143,0
k141_9252,1574,0
k141_3906,106914,78
k141_2941,62752,60
k141_2943,1487,0
k141_4897,9243,4
k141_2945,6590,5
k141_3909,9479,7
k141_2946,1090,1
k141_8329,10025,6
k141_12706,86266,61
k141_12708,1120,1
k141_10065,13593,13
k141_8330,9758,7
k141_13688,77476,49
k141_8332,1474,0
k141_1228,21268,10
k141_10871,59354,40
k141_1229,1367,4
k141_3911,14399,7
k141_3912,1194,1
k141_5704,22994,11
k141_8334,13288,5
k141_5708,4040,1
k141_2951,2201,2
k141_2952,1310,1
k141_11834,28983,18
k141_2955,1003,0
k141_2960,1763,1
k141_4898,18284,19
k141_2039,83048,38
k141_4899,2059,1
k141_12712,21087,15
k141_13690,9468,6
k141_2964,4572,6
k141_12716,1996,2
k141_12718,1947,0
k141_1230,18739,0
k141_13691,12562,10
k141_10067,33297,19
k141_5712,1142,0
k141_4900,1476,1
k141_10068,1583,0
k141_8339,3139,2
k141_10069,1073,2
k141_10872,17916,5
k141_4902,3302,0
k141_10873,1077,1
k141_11836,11140,8
k141_4904,1068,2
k141_11838,1730,0
k141_5715,6187,3
k141_11840,1993,0
k141_11841,1315,0
k141_8342,8222,0
k141_11843,1561,0
k141_8344,3580,1
k141_11844,13935,8
k141_12719,13560,6
k141_12720,1397,0
k141_12721,2801,2
k141_12724,1301,0
k141_2041,27438,14
k141_355,88574,53
k141_1231,22466,6
k141_1234,2114,2
k141_1235,1298,0
k141_1236,1031,1
k141_1242,1107,2
k141_10874,33485,28
k141_10876,4476,0
k141_10877,1032,0
k141_5716,21014,13
k141_358,1316,1
k141_8346,14945,10
k141_13692,31356,19
k141_2968,38942,24
k141_13693,4730,3
k141_2969,1061,1
k141_11845,18064,10
k141_361,18239,12
k141_11848,6836,3
k141_4906,48318,26
k141_6481,127640,64
k141_2046,23488,11
k141_1243,21982,12
k141_1245,2297,0
k141_2049,10174,7
k141_2050,1101,0
k141_2051,1263,2
k141_12725,41241,24
k141_2052,1123,1
k141_10878,26386,12
k141_10880,1175,1
k141_4908,1109,1
k141_6483,1055,1
k141_6485,1092,0
k141_4915,1101,1
k141_4917,2136,4
k141_362,22060,19
k141_11850,20040,15
k141_363,2767,1
k141_11852,4593,7
k141_8347,49186,26
k141_10882,2054,0
k141_10886,1437,0
k141_2055,11064,6
k141_7411,299896,185
k141_1248,18523,10
k141_10887,1099,1
k141_1249,2499,1
k141_9254,110608,50
k141_1251,1049,1
k141_9258,1389,1
k141_9260,3478,3
k141_8348,4222,1
k141_8349,1031,1
k141_8350,1757,2
k141_11853,11260,3
k141_8351,2555,1
k141_11856,2323,4
k141_8354,11838,9
k141_10070,88487,51
k141_10072,1007,0
k141_10076,3672,0
k141_7413,27716,22
k141_1257,29916,15
k141_7415,11153,4
k141_7416,1208,0
k141_364,44842,33
k141_1264,2018,1
k141_2057,46285,29
k141_3917,128239,62
k141_365,6897,5
k141_8357,11585,9
k141_8358,1386,1
k141_7417,5301,2
k141_4921,60233,39
k141_10889,50585,25
k141_10891,1722,2
k141_10078,18703,18
k141_2061,1487,2
k141_3921,1166,1
k141_366,1264,0
k141_3924,1575,0
k141_367,2811,1
k141_3927,5019,5
k141_4927,7284,4
k141_9261,48039,34
k141_2062,14155,14
k141_9266,1380,2
k141_9268,1059,1
k141_9270,1265,0
k141_9271,1236,0
k141_5717,116209,72
k141_3928,12109,3
k141_2064,8283,5
k141_5724,2520,0
k141_2070,4105,2
k141_8364,35510,25
k141_13694,117532,70
k141_4929,34188,19
k141_369,24087,15
k141_5726,7645,7
k141_3930,15818,9
k141_5730,1004,0
k141_373,7616,3
k141_375,1532,1
k141_1265,50661,38
k141_1266,1084,3
k141_376,8324,4
k141_378,1498,1
k141_1268,6170,10
k141_380,2754,0
k141_381,1044,1
k141_384,1141,0
k141_4930,1014,0
k141_4935,4264,2
k141_4938,3751,0
k141_13695,23006,14
k141_10079,51239,36
k141_13697,1111,0
k141_10080,4665,4
k141_13698,6442,2
k141_8367,33882,20
k141_4939,12642,7
k141_8368,4053,3
k141_1269,4903,3
k141_1270,4473,2
k141_1272,1399,0
k141_6489,127786,74
k141_13700,1654,1
k141_13704,2363,1
k141_6490,7708,5
k141_13705,3699,1
k141_6492,1266,1
k141_6495,1191,1
k141_8369,1112,0
k141_10082,11017,7
k141_10084,4814,2
k141_8370,10671,9
k141_11858,115253,57
k141_11859,1410,0
k141_11860,1487,0
k141_11861,1232,0
k141_8371,6089,1
k141_4942,20651,14
k141_11864,1155,0
k141_10085,12376,7
k141_2970,174356,116
k141_2971,4997,3
k141_10086,7391,3
k141_394,27840,16
k141_7419,90767,59
k141_1273,30594,17
k141_13706,25048,21
k141_6496,26122,16
k141_395,14931,7
k141_7422,11042,9
k141_6498,1025,0
k141_7423,1080,0
k141_6499,1254,2
k141_7424,1385,0
k141_400,1170,0
k141_4947,12407,8
k141_6501,1022,0
k141_7425,1127,0
k141_2071,78393,45
k141_4950,1695,4
k141_4951,1012,0
k141_13710,11174,8
k141_10090,2881,4
k141_10091,1006,0
k141_10093,2266,2
k141_9273,87227,47
k141_2973,15043,6
k141_4952,5410,3
k141_2975,2171,4
k141_4953,2137,3
k141_13711,1516,1
k141_13714,1016,0
k141_13715,1281,1
k141_401,14065,9
k141_402,1395,0
k141_5732,83434,55
k141_404,1257,0
k141_1276,31910,20
k141_405,7072,9
k141_406,1213,0
k141_407,1075,0
k141_409,2274,0
k141_11866,43765,35
k141_4955,15093,4
k141_4957,1141,0
k141_11873,1513,1
k141_10097,22185,8
k141_4958,1168,0
k141_2978,19044,10
k141_4961,1512,1
k141_10099,3664,6
k141_4965,1269,0
k141_8373,52978,29
k141_8375,1976,1
k141_10105,6017,2
k141_10110,1563,0
k141_10112,1003,1
k141_412,6813,3
k141_1281,19219,8
k141_11880,10215,13
k141_1284,1238,0
k141_13717,34556,19
k141_6503,47439,31
k141_12728,216456,143
k141_10117,4594,2
k141_12730,1136,1
k141_13718,10011,3
k141_13719,1167,0
k141_13720,3734,2
k141_5733,44462,30
k141_11881,3293,2
k141_11882,1146,1
k141_11883,1020,0
k141_9274,56251,40
k141_11884,5349,6
k141_11885,1074,0
k141_8376,21550,11
k141_9279,1009,0
k141_11886,2521,3
k141_8377,3421,0
k141_8380,1706,3
k141_11894,1156,1
k141_8383,1018,0
k141_7427,72445,39
k141_11895,5955,0
k141_4970,40466,30
k141_11898,1415,0
k141_4973,1494,2
k141_10118,16913,3
k141_13724,1888,0
k141_1289,19643,12
k141_13725,3389,4
k141_10119,4487,1
k141_1291,1170,0
k141_13727,2065,0
k141_5734,11031,11
k141_1294,6585,6
k141_13728,9340,6
k141_5735,7114,9
k141_13729,1199,1
k141_5736,1130,0
k141_413,43716,30
k141_415,1164,1
k141_416,1267,1
k141_13730,8207,5
k141_5738,9336,9
k141_13731,3016,2
k141_11899,2468,1
k141_8384,10385,5
k141_8386,1544,1
k141_1302,2979,2
k141_10123,12896,7
k141_10124,2576,1
k141_8389,9398,6
k141_10125,5733,1
k141_7429,24923,12
k141_10127,2332,1
k141_7430,1460,0
k141_4975,21120,10
k141_10128,2303,2
k141_10134,2688,2
k141_2982,66200,34
k141_2983,2617,0
k141_2985,1020,0
k141_13732,10451,6
k141_419,18152,13
k141_420,1314,2
k141_13733,3993,2
k141_13734,1079,0
k141_7433,5153,2
k141_423,1048,0
k141_7438,1593,0
k141_7439,1053,0
